fui ser VMIS1S0   	NONE	1
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
cirurgião cirurgião NCMS000   	NONE	1

. . Fp   	NONE	1
Com com SPS00   	NONE	1
ceroto ceroto NCMS000   	NONE	1
e e CC   	NONE	1
vinagre vinagre NCMS000   	NONE	1
sou ser VMIP1S0   	NONE	1
capaz capaz AQ0CS0   	POSITIVE	0.999959689203761
de de SPS00   	NONE	1
ir ir VMN03S0   	NONE	1
resuscitar resuscitar VMN0000   	NONE	1
aquele aquele DD0MS0   	NONE	1
alma alma NCFS000   	NONE	1
de de SPS00   	NONE	1
diabo diabo NCMS000   	NEGATIVE	0.999982975785681
que que PR0CN000   	NONE	1
ali ali RG   	NONE	1
está estar VMIP3S0   	NONE	1
a o PP3FSA00   	NONE	1
escutar escutar VMN03S0   	NONE	1
a o DA0FS0   	NONE	1
cavalaria cavalaria NCFS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
N n NCMS000   	NONE	1
' ' Fe   	NONE	1
isto isto PD0NN000   	NONE	1
ouviu ouvir VMIS3S0   	NONE	1
se se PP3CN000   	NONE	1
um um DI0MS0   	NONE	1
leve leve AQ0CS0   	NONE	1
rumor rumor NCMS000   	NEGATIVE	0.999982975785681
de de SPS00   	NONE	1
folhagem folhagem NCFS000   	NONE	1
em em SPS00   	NONE	1
o o DA0MS0   	NONE	1
matagal matagal NCMS000   	NONE	1
para para SPS00   	NONE	1
onde onde RG   	NONE	1
tinha ter VMII3S0   	NONE	1
saltado saltar VMP00SM   	NONE	1
o o DA0MS0   	NONE	1
companheiro companheiro NCMS000   	NONE	1
de de SPS00   	NONE	1
morto morto NCMS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
João joão NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cruz cruz NP00000   	NONE	1
, , Fc   	NONE	1
como como RG   	NONE	1
galgo galgo NCMS000   	NONE	1
de de SPS00   	NONE	1
fino fino NCMS000   	POSITIVE	0.997582431767311
olfacto olfacto NCMS000   	NONE	1
, , Fc   	NONE	1
fitou fitar VMIS3S0   	NONE	1
a o DA0FS0   	NONE	1
orelha orelha NCFS000   	NONE	1
e e CC   	NONE	1
resmungou resmungar VMIS3S0   	NONE	1
: : Fd   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Querem —querem NP00000   	NONE	1
vocês você PP3CP000   	NONE	1
ver ver VMN03S0   	NONE	1
que que CS   	NONE	1
elas ele PP3FP000   	NONE	1
se se PP3CN000   	NONE	1
armam armar VMIP3P0   	NONE	1
! ! Fat   	NONE	1
… … Fz   	NONE	1
Dar-se-há dar-se-há NP00000   	NONE	1
caso caso NCMS000   	NONE	1
que que PR0CN000   	NONE	1
o o DA0MS0   	NONE	1
outro outro PI0MS000   	NONE	1
ainda ainda RG   	NONE	1
esteja estar VMSP3S0   	NONE	1
por por SPS00   	NONE	1
ali ali RG   	NONE	1
a o PP3FSA00   	NONE	1
tremer tremer VMN03S0   	NONE	1
maleitas maleita NCFP000   	NONE	1
! ! Fat   	NONE	1
… … Fz   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
O o DA0MS0   	NONE	1
rumor rumor NCMS000   	NEGATIVE	0.999982975785681
continuou continuar VMIS3S0   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
logo logo RG   	NONE	1
um um DI0MS0   	NONE	1
bando bando NCMS000   	NONE	1
de de SPS00   	NONE	1
passaros passaros NC00000   	NONE	1
rompeu romper VMIS3S0   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
entre entre SPS00   	NONE	1
a o DA0FS0   	NONE	1
folhagem folhagem NCFS000   	NONE	1
chilreando chilrear VMG0000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—O —o NP00000   	NONE	1
homem homem NCMS000   	NONE	1
está estar VMIP3S0   	NONE	1
ali ali NCMS000   	NONE	1
! ! Fat   	NONE	1
—tornou —tornou VMI0000   	NONE	1
o o DA0MS0   	NONE	1
ferrador ferrador NCMS000   	NONE	1

. . Fp   	NONE	1
—Passe —passe VMSI000   	NONE	1
me me PP1CS000   	NONE	1
cá cá RG   	NONE	1
uma um DI0FS0   	NONE	1
pistola pistola NCFS000   	NONE	1
, , Fc   	NONE	1
senhor senhor NCMS000   	NONE	1
Simão simão NP00000   	NONE	1
! ! Fat   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Correu correr VMIS3S0   	NONE	1
mestre mestre NCMS000   	NONE	1
João joão NP00000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
mesmo mesmo RG   	NONE	1
tempo tempo NCMS000   	NONE	1
uma um DI0FS0   	NONE	1
grande grande AQ0CS0   	NONE	1
rostilhada rostilhada VMP0000   	NONE	1
se se PP3CN000   	NONE	1
fez fazer VMIS3S0   	NONE	1
entre entre SPS00   	NONE	1
as o DA0FP0   	NONE	1
moitas moita NCFP000   	NONE	1
de de SPS00   	NONE	1
codêços codêços NC00000   	NONE	1
e e CC   	NONE	1
urzes urze NCFP000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Elle —elle NP00000   	NONE	1
estrinça estrinçar VMIP3S0   	NONE	1
lenha lenha NCFS000   	NONE	1
como como RG   	NONE	1
um um DI0MS0   	NONE	1
porco porco NCMS000   	NEGATIVE	0.999982975785681
de de SPS00   	NONE	1
monte monte NCMS000   	NONE	1
! ! Fat   	NONE	1
—exclamou —exclamou VMI0000   	NONE	1
o o DA0MS0   	NONE	1
ferrador ferrador NCMS000   	NONE	1

. . Fp   	NONE	1
—Ó —Ó NC00000   	NONE	1
cunhado cunhado NCMS000   	NONE	1
, , Fc   	NONE	1
bate bater VMIP3S0   	NEGATIVE	0.948480614263728
este este DD0MS0   	NONE	1
matto matto NC00000   	NONE	1
com com SPS00   	NONE	1
alguns algum DI0MP0   	NONE	1
penedos penedo NCMP000   	NONE	1
; ; Fx   	NONE	1
quero querer VMIP1S0   	POSITIVE	0.918231369319181
ver ver VMN03S0   	NONE	1
sahir sahir VMN0000   	NONE	1
o o DA0MS0   	NONE	1
javali javali NCMS000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
moita moita NCFS000   	NONE	1
! ! Fat   	NONE	1
… … Fz   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Para para SPS00   	NONE	1
o o DA0MS0   	NONE	1
outro outro DI0MS0   	NONE	1
lado lado NCMS000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
bouça bouça NCFS000   	NONE	1
estava estar VMII3S0   	NONE	1
um um DI0MS0   	NONE	1
plaino plaino NCMS000   	NONE	1
cultivado cultivado AQ0MS0   	NONE	1

. . Fp   	NONE	1
Simão simão NP00000   	NONE	1
, , Fc   	NONE	1
rodeando rodear VMG0000   	NONE	1
a o DA0FS0   	NONE	1
sebe sebe NCFS000   	NONE	1
, , Fc   	NONE	1
conseguira conseguir VMIM3S0   	POSITIVE	0.984130919910736
saltar saltar VMN03S0   	NONE	1
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
campo campo NCMS000   	NONE	1
por por SPS00   	NONE	1
sobre sobre SPS00   	NONE	1
a o DA0FS0   	NONE	1
pedra pedra NCFS000   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
um um DI0MS0   	NONE	1
agueiro agueiro NCMS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Tenha —tenha NP00000   	NONE	1
lá lá RG   	NONE	1
mão mão NCFS000   	NONE	1
, , Fc   	NONE	1
mestre mestre NCMS000   	NONE	1
; ; Fx   	NONE	1
não não RN   	NONE	1
vá ir VMSP3S0   	NONE	1
você você PP3CS000   	NONE	1
atirar atirar VMN03S0   	NONE	1
me me PP1CS000   	NONE	1
! ! Fat   	NONE	1
—bradou —bradou NC00000   	NONE	1
Simão simão NP00000   	NONE	1
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
ferrador ferrador NCMS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Pois —pois NP00000   	NONE	1
o o DA0MS0   	NONE	1
fidalgo fidalgo NCMS000   	NONE	1
já já RG   	NONE	1
ahi ahi AQ0000   	NONE	1
anda anda NCFS000   	NONE	1
! ! Fat   	NONE	1
? ? Fit   	NONE	1

. . Fp   	NONE	1
Então então RG   	NONE	1
está estar VMIP3S0   	NONE	1
fechado fechar VMP00SM   	NONE	1
o o DA0MS0   	NONE	1
cerco cerco NCMS000   	NONE	1

. . Fp   	NONE	1
Eu eu PP1CSN00   	NONE	1
cá cá RG   	NONE	1
vou ir VMIP1S0   	NONE	1
fazer fazer VMN03S0   	NONE	1
de de SPS00   	NONE	1
furão furão NCMS000   	NONE	1

. . Fp   	NONE	1
Se se CS   	NONE	1
este este PD0MS000   	NONE	1
em em SPS00   	NONE	1
os o PP3MPA00   	NONE	1
escapa escapar VMIP3S0   	NONE	1
, , Fc   	NONE	1
não não RN   	NONE	1
há haver VMIP3S0   	NONE	1
nada nada PI0MS000   	NONE	1
seguro segurar VMIP1S0   	POSITIVE	0.984298834018796
n n NCMS000   	NONE	1
' ' Fe   	NONE	1
este este DD0MS0   	NONE	1
mundo mundo NCMS000   	NONE	1
! ! Fat   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
Não não RN   	NONE	1
se se PP3CN000   	NONE	1
enganaram enganar VMIS3P0   	NEGATIVE	0.999982975785681

. . Fp   	NONE	1
O o DA0MS0   	NONE	1
criado criado NCMS000   	NONE	1
de de SPS00   	NONE	1
Balthazar balthazar NP00000   	NONE	1
Coutinho coutinho NP00000   	NONE	1
, , Fc   	NONE	1
quando quando RG   	NONE	1
se se PP3CN000   	NONE	1
atirára atirára VMI0000   	NONE	1
desamparado desamparado AQ0MS0   	NONE	1
a a SPS00   	NONE	1
a o DA0FS0   	NONE	1
brenha brenha NCFS000   	NONE	1
, , Fc   	NONE	1
desnocára desnocára VMI0000   	NONE	1
um um DI0MS0   	NONE	1
joelho joelho NCMS000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
cahira cahira NC00000   	NONE	1
atordoado atordoado AQ0MS0   	NONE	1

. . Fp   	NONE	1
O o NCMS000   	NONE	1
arreeiro arreeiro AQ0000   	NONE	1
não não RN   	NONE	1
examinou examinar VMIS3S0   	NONE	1
o o DA0MS0   	NONE	1
efeito efeito NCMS000   	NONE	1
de de SPS00   	NONE	1
tiro tiro NCMS000   	NONE	1
, , Fc   	NONE	1
porque porque CS   	NONE	1
atirara atirar VMIM3S0   	NONE	1
a a SPS00   	NONE	1
a o DA0FS0   	NONE	1
ventura ventura NCFS000   	POSITIVE	0.997582431767311
, , Fc   	NONE	1
e e CC   	NONE	1
achava achar VMII3S0   	NONE	1
natural natural NCCS000   	POSITIVE	0.999959689203761
que que PR0CN000   	NONE	1
o o DA0MS0   	NONE	1
fugitivo fugitivo NCMS000   	NONE	1
se se PP3CN000   	NONE	1
não não RN   	NONE	1
molestasse molestar VMSI3S0   	NEGATIVE	0.999982975785681

. . Fp   	NONE	1
Quando quando RG   	NONE	1
volveu volver VMIS3S0   	NONE	1
a o DA0FS0   	NONE	1
si si NCMS000   	NONE	1
de de SPS00   	NONE	1
aturdimento aturdimento NCMS000   	NEGATIVE	0.999982975785681
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
queda queda NCFS000   	NEGATIVE	0.995097263749245
, , Fc   	NONE	1
o o DA0MS0   	NONE	1
homem homem NCMS000   	NONE	1
arrastou arrastar VMIS3S0   	NEGATIVE	0.999982975785681
se se PP3CN000   	NONE	1
lentamente lentamente RG   	NONE	1
até até RG   	NONE	1
encontrar encontrar VMN03S0   	NONE	1
um um DI0MS0   	NONE	1
cerrado cerrado NCMS000   	NONE	1
de de SPS00   	NONE	1
arvores arvorar VMSP2S0   	NONE	1
silvestres silvestre NCCP000   	NONE	1
, , Fc   	NONE	1
em em SPS00   	NONE	1
que que PR0CN000   	NONE	1
pernoitava pernoitar VMII3S0   	NONE	1
a o DA0FS0   	NONE	1
passarinhada passarinhada NCFS000   	NONE	1

. . Fp   	NONE	1
Como como RG   	NONE	1
os o DA0MP0   	NONE	1
melros melro NCMP000   	NONE	1
cacarejassem cacarejar VMSI3P0   	NONE	1
esvoaçando esvoaçar VMG0000   	NONE	1
, , Fc   	NONE	1
o o DA0MS0   	NONE	1
criado criado NCMS000   	NONE	1
de de SPS00   	NONE	1
Balthazar balthazar NP00000   	NONE	1
retrocedeu retroceder VMIS3S0   	NONE	1
para para SPS00   	NONE	1
o o DA0MS0   	NONE	1
mato mato NCMS000   	NEGATIVE	0.983637709256681
, , Fc   	NONE	1
cuidando cuidar VMG0000   	POSITIVE	0.999991626099726
que que CS   	NONE	1
ahi ahi NC00000   	NONE	1
escaparia escapar VMIC3S0   	NONE	1
; ; Fx   	NONE	1
mas mas CC   	NONE	1
o o DA0MS0   	NONE	1
arreeiro arreeiro NC00000   	NONE	1
jogava jogar VMII3S0   	NONE	1
enormes enorme AQ0CP0   	NONE	1
calhaus calhau NCMP000   	NONE	1
em em SPS00   	NONE	1
todas todo DI0FP0   	NONE	1
as o DA0FP0   	NONE	1
direcções direcção NCFP000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
alguns algum PI0MP000   	NONE	1
acertavam acertar VMII3P0   	POSITIVE	0.999991626099726
mais mais RG   	NONE	1
que que CS   	NONE	1
as o DA0FP0   	NONE	1
balas bala NCFP000   	NONE	1
de de SPS00   	NONE	1
seu seu DP3MSS   	NONE	1
bacamarte bacamarte NCMS000   	NONE	1

. . Fp   	NONE	1
João joão NP00000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
Cruz cruz NP00000   	NONE	1
tirou tirar VMIS3S0   	NONE	1
de de SPS00   	NONE	1
bolço bolçar VMIP1S0   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
jaqueta jaqueta NCFS000   	NONE	1
um um DI0MS0   	NONE	1
podão podão NCMS000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
começou começar VMIS3S0   	NONE	1
a o PP3FSA00   	NONE	1
cortar cortar VMN03S0   	NONE	1
a o DA0FS0   	NONE	1
selva selva NCFS000   	NONE	1
de de SPS00   	NONE	1
carvalhas carvalha NCFP000   	NONE	1
novas novo AQ0FP0   	POSITIVE	0.994228514744341
e e CC   	NONE	1
giestaes giestaes VMI0000   	NONE	1
que que CS   	NONE	1
se se PP3CN000   	NONE	1
emmaranhavam emmaranhavam VMI0000   	NONE	1
em em SPS00   	NONE	1
redor redor NCMS000   	NONE	1
de de SPS00   	NONE	1
escondrijo escondrijo NC00000   	NONE	1

. . Fp   	NONE	1
Já já RG   	NONE	1
cansado cansar VMP00SM   	NEGATIVE	0.999962648161699
, , Fc   	NONE	1
porém porém CC   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
vendo vendar VMIP1S0   	NONE	1
o o DA0MS0   	NONE	1
pouco pouco DI0MS0   	NONE	1
luzimento luzimento NCMS000   	NONE	1
de de SPS00   	NONE	1
trabalho trabalho NCMS000   	NONE	1
, , Fc   	NONE	1
disse dizer VMIS3S0   	NONE	1
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
arreeiro arreeiro NC00000   	NONE	1
: : Fd   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Petisca —petisca NP00000   	NONE	1
lume lume NCMS000   	NONE	1
, , Fc   	NONE	1
vai ir VMIP3S0   	NONE	1
ali ali NCMS000   	NONE	1
dentro dentro RG   	NONE	1
buscar buscar VMN03S0   	NONE	1
um um DI0MS0   	NONE	1
pouco pouco RG   	NONE	1
de de SPS00   	NONE	1
restolho restolho NCMS000   	NONE	1
seco seco AQ0MS0   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
vamos ir VMIP1P0   	NONE	1
pegar pegar VMN03S0   	NONE	1
fogo fogo NCMS000   	NONE	1
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
mato mato NCMS000   	NEGATIVE	0.983637709256681
, , Fc   	NONE	1
que que CS   	NONE	1
este este DD0MS0   	NONE	1
ladrão ladrão NCMS000   	NEGATIVE	0.999982975785681
há haver VMIP3S0   	NONE	1
de de SPS00   	NONE	1
morrer morrer VMN03S0   	NEGATIVE	0.994284933770955
assado assado NCMS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
O o DA0MS0   	NONE	1
perseguido perseguido NCMS000   	NEGATIVE	0.995097263749245
, , Fc   	NONE	1
quando quando RG   	NONE	1
tal tal RG   	NONE	1
ouviu ouvir VMIS3S0   	NONE	1
, , Fc   	NONE	1
tirou tirar VMIS3S0   	NONE	1
de de SPS00   	NONE	1
maior maior AQ0CS0   	NONE	1
perigo perigar VMIP1S0   	NONE	1
coragem coragem NCFS000   	POSITIVE	0.998993204127863
para para SPS00   	NONE	1
fugir fugir VMN03S0   	NEGATIVE	0.999982975785681
, , Fc   	NONE	1
rompendo romper VMG0000   	NONE	1
a o DA0FS0   	NONE	1
espessura espessura NCFS000   	NONE	1
e e CC   	NONE	1
saltando saltar VMG0000   	NONE	1
a o DA0FS0   	NONE	1
parede parede NCFS000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
tapada tapada NCFS000   	NONE	1
para para SPS00   	NONE	1
o o DA0MS0   	NONE	1
campo campo NCMS000   	NONE	1
de de SPS00   	NONE	1
restolho restolho NCMS000   	NONE	1
em em SPS00   	NONE	1
que que CS   	NONE	1
o o DA0MS0   	NONE	1
arreeiro arreeiro NC00000   	NONE	1
andava andar VMII3S0   	NONE	1
apanhando apanhar VMG0000   	NONE	1
palha palha NCFS000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
Simão simão NP00000   	NONE	1
esperava esperar VMII3S0   	NONE	1
o o DA0MS0   	NONE	1
desfecho desfecho NCMS000   	NONE	1
de de SPS00   	NONE	1
a o DA0FS0   	NONE	1
montaria montaria NCFS000   	NONE	1

. . Fp   	NONE	1
Correram correr VMIS3P0   	NONE	1
a o DA0FS0   	NONE	1
um um DI0MS0   	NONE	1
tempo tempo NCMS000   	NONE	1
o o DA0MS0   	NONE	1
arreeiro arreeiro NC00000   	NONE	1
e e CC   	NONE	1
o o DA0MS0   	NONE	1
academico academico NC00000   	NONE	1
sobre sobre NCMS000   	NONE	1
ele ele PP3MS000   	NONE	1

. . Fp   	NONE	1
O o DA0MS0   	NONE	1
fugitivo fugitivo NCMS000   	NONE	1
, , Fc   	NONE	1
sentindo sentir VMG0000   	NONE	1
se se PP3CN000   	NONE	1
alcançado alcançado AQ0MS0   	NONE	1
, , Fc   	NONE	1
lançou lançar VMIS3S0   	NONE	1
se se PP3CN000   	NONE	1
de de SPS00   	NONE	1
joelhos joelho NCMP000   	NONE	1
e e CC   	NONE	1
mãos mão NCFP000   	NONE	1
erguidas erguido AQ0FP0   	NONE	1
, , Fc   	NONE	1
pedindo pedir VMG0000   	NONE	1
perdão perdão NCMS000   	POSITIVE	0.999991626099726
, , Fc   	NONE	1
e e CC   	NONE	1
dizendo dizer VMG0000   	NONE	1
que que CS   	NONE	1
o o DA0MS0   	NONE	1
amo amo NCMS000   	POSITIVE	0.992342342015447
o o DA0MS0   	NONE	1
obrigára obrigára NC00000   	NONE	1
aquela aquele NCFS000   	NONE	1
desgraça desgraça NCFS000   	NEGATIVE	0.995097263749245

. . Fp   	NONE	1
Já já RG   	NONE	1
a o DA0FS0   	NONE	1
coronha coronha NCFS000   	NONE	1
de de SPS00   	NONE	1
bacamarte bacamarte NCMS000   	NONE	1
de de SPS00   	NONE	1
arreeiro arreeiro NC00000   	NONE	1
lhe lhe PP3CSD00   	NONE	1
ia ir VMII3S0   	NONE	1
direita direita NCFS000   	POSITIVE	0.979174108949094
a a SPS00   	NONE	1
o o DA0MS0   	NONE	1
peito peito NCMS000   	NEGATIVE	0.995097263749245
, , Fc   	NONE	1
quando quando RG   	NONE	1
Simão simão NP00000   	NONE	1
lhe lhe PP3CSD00   	NONE	1
reteve reter VMIS3S0   	NONE	1
o o DA0MS0   	NONE	1
braço braço NCMS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Não —não NP00000   	NONE	1
se se PP3CN000   	NONE	1
bate bater VMIP3S0   	NEGATIVE	0.948480614263728
assim assim RG   	NONE	1
n n NCMS000   	NONE	1
' ' Fe   	NONE	1
um um DI0MS0   	NONE	1
homem homem NCMS000   	NONE	1
! ! Fat   	NONE	1
—disse —disse VMI0000   	NONE	1
o o NCMS000   	NONE	1
moço—Levanta moço—Levanta VMI0000   	NONE	1
te te PP2CS000   	NONE	1
, , Fc   	NONE	1
rapaz rapaz NCMS000   	NONE	1
! ! Fat   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Eu —eu NP00000   	NONE	1
não não RN   	NONE	1
posso poder VMIP1S0   	NONE	1
, , Fc   	NONE	1
senhor senhor NCMS000   	NONE	1

. . Fp   	NONE	1
Tenho ter VMIP1S0   	NONE	1
uma um DI0FS0   	NONE	1
perna perna NCFS000   	NONE	1
quebrada quebrado AQ0FS0   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
estou estar VMIP1S0   	NONE	1
aleijado aleijado NCMS000   	NONE	1
para para SPS00   	NONE	1
a o DA0FS0   	NONE	1
minha meu PX1FS0S0   	NONE	1
vida vida NCFS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
N n NCMS000   	NONE	1
' ' Fe   	NONE	1
este este DD0MS0   	NONE	1
comenos comenos NCMN000   	NONE	1
chegou chegar VMIS3S0   	NONE	1
o o DA0MS0   	NONE	1
ferrador ferrador NCMS000   	NONE	1
, , Fc   	NONE	1
e e CC   	NONE	1
exclamou exclamar VMIS3S0   	NONE	1
: : Fd   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Pois —pois NP00000   	NONE	1
este este DD0MS0   	NONE	1
tratante tratante NCCS000   	NONE	1
ainda ainda RG   	NONE	1
está estar VMIP3S0   	NONE	1
vivo vivo AQ0MS0   	NONE	1
! ! Fat   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
E e CC   	NONE	1
correu correr VMIS3S0   	NONE	1
sobre sobre SPS00   	NONE	1
ele ele PP3MS000   	NONE	1
com com SPS00   	NONE	1
o o DA0MS0   	NONE	1
podão podão NCMS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Não —não NP00000   	NONE	1
mate matar VMSP3S0   	NEGATIVE	0.991028253311999
o o DA0MS0   	NONE	1
homem homem NCMS000   	NONE	1
, , Fc   	NONE	1
senhor senhor NCMS000   	NONE	1
João joão NP00000   	NONE	1
! ! Fat   	NONE	1
—disse —disse VMI0000   	NONE	1
o o DA0MS0   	NONE	1
filho filho NCMS000   	NONE	1
de de SPS00   	NONE	1
corregedor corregedor NCMS000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Que —que NP00000   	NONE	1
o o DA0MS0   	NONE	1
não não RN   	NONE	1
mate mate NCMS000   	NONE	1
! ! Fat   	NONE	1
essa esse PD0FS000   	NONE	1
está estar VMIP3S0   	NONE	1
de de SPS00   	NONE	1
cabo cabo NCMS000   	NONE	1
de de SPS00   	NONE	1
esquadra esquadra NCFS000   	NONE	1
! ! Fat   	NONE	1
Com com SPS00   	NONE	1
que que CS   	NONE	1
então então RG   	NONE	1
o o DA0MS0   	NONE	1
fidalgo fidalgo NCMS000   	NONE	1
quer querer VMIP3S0   	POSITIVE	0.918231369319181
pagar pagar VMN03S0   	NONE	1
me me PP1CS000   	NONE	1
com com SPS00   	NONE	1
a o DA0FS0   	NONE	1
forca forca NCFS000   	NONE	1
o o DA0MS0   	NONE	1
favor favor NCMS000   	POSITIVE	0.998550855900734
de de SPS00   	NONE	1
o o PP3MSA00   	NONE	1
acompanhar acompanhar VMN03S0   	NONE	1
… … Fz   	NONE	1
eim eim NC00000   	NONE	1
? ? Fit   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Com —com NP00000   	NONE	1
a o DA0FS0   	NONE	1
forca forca NCFS000   	NONE	1
! ! Fat   	NONE	1
? ? Fit   	NONE	1
—atalhou —atalhou NC00000   	NONE	1
Simão simão NP00000   	NONE	1

. . Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Podéra —podéra NP00000   	NONE	1
não não RN   	NONE	1
! ! Fat   	NONE	1
Quer querer VMIP3S0   	POSITIVE	0.918231369319181
que que CS   	NONE	1
este este DD0MS0   	NONE	1
homem homem NCMS000   	NONE	1
fique ficar VMSP3S0   	NONE	1
para para SPS00   	NONE	1
ir ir VMN03S0   	NONE	1
contar contar VMN03S0   	NONE	1
a o PP3FSA00   	NONE	1
historia historiar VMIP3S0   	NONE	1
? ? Fit   	NONE	1
Acha achar VMIP3S0   	NONE	1
bonito bonito AQ0MS0   	POSITIVE	0.999959689203761
? ? Fit   	NONE	1
Lá lá NCMS000   	NONE	1

v . v. AQ0000   	NONE	1
s s NCMS000   	NONE	1

. . Fp   	NONE	1
^ ^ Fz   	NONE	1
a o DA0FS0   	NONE	1
, , Fc   	NONE	1
como como RG   	NONE	1
está estar VMIP3S0   	NONE	1
filho filho NCMS000   	NONE	1
de de SPS00   	NONE	1
ministro ministro NCMS000   	NONE	1
, , Fc   	NONE	1
não não RN   	NONE	1
terá ter VMIF3S0   	NONE	1
perigo perigo NCMS000   	NONE	1
; ; Fx   	NONE	1
mas mas CC   	NONE	1
eu eu PP1CSN00   	NONE	1
, , Fc   	NONE	1
que que PR0CN000   	NONE	1
sou ser VMIP1S0   	NONE	1
ferrador ferrador NCMS000   	NONE	1
, , Fc   	NONE	1
posso poder VMIP1S0   	NONE	1
contar contar VMN03S0   	NONE	1
que que CS   	NONE	1
d d NCMS000   	NONE	1
' ' Fe   	NONE	1
esta este DD0FS0   	NONE	1
vez vez NCFS000   	NONE	1
tenho ter VMIP1S0   	NONE	1
o o DA0MS0   	NONE	1
baraço baraço NCMS000   	NONE	1
em em SPS00   	NONE	1
o o DA0MS0   	NONE	1
pescoço pescoço NCMS000   	NONE	1

. . Fp   	NONE	1
Não não RN   	NONE	1
me me PP1CS000   	NONE	1
faz fazer VMIP3S0   	NONE	1
jeito jeito NCMS000   	NONE	1
o o PP3MSA00   	NONE	1
negocio negociar VMIP1S0   	NONE	1

. . Fp   	NONE	1
Deixe deixar VMSP3S0   	NONE	1
me me PP1CS000   	NONE	1
cá cá RG   	NONE	1
com com SPS00   	NONE	1
o o DA0MS0   	NONE	1
homem homem NCMS000   	NONE	1
… … Fz   	NONE	1
< blank > < blank > Fp   	NONE	1
< blank > < blank > Fp   	NONE	1
—Não —não NP00000   	NONE	1
o o DA0MS0   	NONE	1
mate mate NCMS000   	NONE	1
, , Fc   	NONE	1
senhor senhor NCMS000   	NONE	1
João joão NP00000   	NONE	1
; ; Fx   	NONE	1
peço pedir VMIP1S0   	NONE	1
lhe lhe PP3CSD00   	NONE	1
eu eu PP1CSN00   	NONE	1
que que CS   	NONE	1
o o PP3MSA00   	NONE	1
deixe deixar VMSP3S0   	NONE	1
ir ir VMN03S0   	NONE	1

. . Fp   	NONE	1
